review,label
"Claude Lelouch montre remarquablement dans ce film de 1968, à plus d'un, ce qu'est véritablement la peine de mort en France. Il ne fait aucune critique, aucune polémique, mais montre à tous ceux qui ne comprennent pas, que la peine capitale est quelque chose de cruel, de terrible, d'inhumain dans la société ou nous vivons. En tous cas, ce message est bien passé, puisqu'au début des années 80, la peine de mort a été abolie. Lelouch s'en sort remarquablement à faire vivre les derniers instants présents d'un condamné en prison qu'est Amidou. Il est vraiment remarquable comme acteur et se met à fond dans le personnage. La seule chose que l'on peut regretter, c'est que les premières scènes du film sont un peu trop lentes. Mais par la suite, tout va mieux. A ne pas rater !",1
"ce film est lat,george clooney joue les bad boy comme a son habitude,jennifer lopez est vraiment bof bof,pas un film qui restera dans les anals,meme si il est adapté d'un roman",0
"Un téléfilm policier sans intérêt, comme la plupart des téléfilms.",0
"J'ai eu du mal à supporter les 40 premières minutes, sur les dents tellement Isabelle Hupert est insupportable. Je ne peux donc pas parler de la suite du film. L'interprétation des 2 actrices est cependant remarquable, mais a t-on envie de regarder péniblement un tel film? Pour moi, c'est non.",0
"il faut croire a krishna pour aimer se film! une aventure grotesque a l'image du cinema boolywoodien, c'est pas ca qui m’énerve, c'est l'histoire tout entiere, qui n'est pas bien exploité, et passer au ridicule par l'eloge de bhaijaan qui facilite le parcours de salman khan en héro médiocre",0
"Plus proche du documentaire que du film une partie pour expliquer les origines du chanteur, peux palpitante et la suivante sa descente aux enfers au sein se son couple (images intimes à l'appui). PLV: réserver à ceux qui préférait l'icone au chanteur",0
"Je ne dis pas que le film est ininteressant dans son sujet, mais le rythme est tellement mou qu'on n'y entre jamais vraiment. Je dirais même plus que j'en suis sorti avant la fin.",0
"Un grand merci à ""manolo126"" pour avoir dit la fin du film...",1
"Trop banal et pas marrant ce film et c'est très mal joué de la part de John CENA, qui plombe toutes les scènes qu'il joue.",0
une daube intégrale . aucun interet . 4 truites autour d une table en train de discuter de leurs magouilles au sein de l entreprise dont ils sont associés . une sorte de reservoir dogs version plus que discount avec des dialogues plats et interminable chiant a mourrir . fuyez meme si vous avez 1h16 a perdre,0
"Dar l’invincible, un film finalement peu connu mais qui n’est pas pour autant à oublier. Pour tous ceux qui aiment les histoires d’heroic fantasy, ce film est à voir. Le principal handicap de ce film a été de sortir en 1982, même année que Conan le barbare avec Arnold Schwarzenegger, qui a pris tous les lauriers de la fantasy ! Le titre original, The Beastmaster (maître des animaux), donnera sans doute mieux le ton du film que n’importe quel synopsis… un héros, un vilain méchant, des alliés, une femme, des contrées et une époque lointaines… vous comprenez pourquoi l’oeuvre culte précédemment citée a facilement occulté celle-ci… des éléments communs certes mais pas une copie, ne serait que par la capacité du héros… Coté prestation, nous avons Marc Singer pour interprété le héros, plus connu en France sous les traits de Mike Donovan dans la mini-série de science fiction V, il a la carrure, au sens propre (comme au figuré) pour endosser avec aisance le statut de guerrier d’heroic fantasy. La partie féminine est bien assurée par Tanya Roberts (That 70s show) et le méchant par Rip Torn (Men in black). Ce film a donné naissance à deux suites et une série tv… je ne sais pas ce qu’il en est pour cette dernière mais concernant les deux autres films, il n’y a pas d’intérêt particulier à les connaître… Pour les adeptes de l’heroic fantasy, si vous avez l’occasion de passer devant ce film, n’hésitez pas à vous y arrêter, vous apprécierez sans doute... pour les autres il peut offrir un bon divertissement.",1
Deuxiéme partie de la vie de Jacques Mesrine interprétée par l'excellent Vincent Cassel. Une suite toute aussi forte et spectaculaire que la premiére partie. Deux films à découvrir de toute urgence.,1
"Brillante comédie française grace à la présence De Belmondo qui porte tout le film. Plein d'énèrgie, de situation droles et de réplique cultes. Certains disent que Bebel en fais des tonnes dans ce film, moi je pense que non au contraire, et c'est bien normal, il doit jouer le rôle d'un personnage mithomane. Une superbe comédie Francaise comme on en fais plus de nos jours.",1
(...) Copains Pour Toujours se résumera en un film d’une loufoquerie imperturbable non communicative. Dommage. Lire la suite: http://www.leblogducinema.com/2010/09/02/critique-copains-pour-toujours/,0
"Le film d'horreur culte des Vicious Brothers nous emmène dans un monde paranormal entre film de zombies et d'esprits. Souvent considéré comme un maestro de l'horreur dans les pays anglophones, (car interdit en France) on a juste droit a quelques scènes assez hard ou des personnes défigurés s'attaquent a Lance, des inscriptions gravés dans la peau et des incohérences colossales.En gros ils se font enfermer dans un ancien asile pendant une nuit, sauf que les jours ne se passent pas exactement comme il faut vu que quand on est a l'intérieur il fait totalement nuit et les jours se bloquent mystérieusement.Des portes qui s'ouvrent, qui claques, des cheveux qui se dressent, des scènes promises dans la bande annonce qui ne sont pas dans le film. Vu en VOSTFR, et autant dire que le mot ""Fuck"" est prononcé environ 500 fois dans le film. Après j'apprécie beaucoup ce film rien qu'a son ambiance et et ses acteurs peu connus qui rendent l'œuvre encore plus réaliste. La scène finale du film est pour moi incompréhensible :Lance arrive dans un couloir ou une porte a mystérieusement apparue pendant son sommeil et arrive dans une pièce de rituels. Soudain des médecins se transforment en monstre et attaquent Lance, ce dernier s'en sort et arrête la caméra de façon inattendue de façon a ce qu'on imagine la suite.Très bon film, mais qui ne dois pas se fier a sa réputation. A voir quand même pour les amateurs du genre.",1
"Yasumoto, jeune diplômé de médecine promis à une belle carrière, est envoyé en visite dans un dispensaire de pauvres, géré par le mystérieux Barberousse. Alors qu’il s’apprête à repartir, il est retenu par celui-ci, qui désire faire de lui son assistant. Réticent et opposé à la volonté de Barberousse (Yasumoto a une vision carriériste de son métier) le jeune apprenti va, à son contact, découvrir la vie, la souffrance, la mort, se délester de ses certitudes, renoncer aux plaisirs matériels… Ce parcours initiatique va alors révéler en lui sa profonde vocation : être au service des pauvres et lutter contre la misère. Le film adopte ainsi le point de vue de Yasumoto qui va évoluer constamment tout au long de son expérience. Ainsi, alors que le personnage de Barberousse nous est initialement présenté comme une sorte de Barbe Bleue autoritaire, il apparaîtra progressivement comme un héros idéaliste luttant contre la misère et l’ignorance. La transformation intérieure de Yasumoto, magnifiquement retranscrite par le travail cinématographique de Kurosawa, se réalise au contact des patients de ce dispensaire et de leurs aventures respectives. Le film est ainsi construit sous la forme d’épisodes, proches de la chronique sociale, extrêmement émouvants, alternant remarquablement les rythmes et les points de vue. A travers le personnage de Barberousse, c’est tout l’humanisme de Kurosawa qui ressort, à son plus haut point d’incandescence. Le film est en cela une véritable leçon de vie. Visuellement, nous sommes là aussi dans le sommet de la carrière du maître japonais, avec certainement les plus beaux plans qu’ait tournés le cinéaste (la mort du vieil homme –a-t’on déjà vu la mort aussi belle ?-, la scène du puits, les lumières dans les regards, etc). Barberousse est le chef d’œuvre le plus méconnu et oublié de Kurosawa. C’est dommage, car il s’agit d’un film sublime, d’une infinie beauté, très touchant. A mon sens, un chef d’œuvre absolu, peut-être le plus beau de son auteur.",1
"Survivant de la Nouvelle vague et Auteur avec un A en majuscule, Garrel père nous livre tout ce que le cinéma d'auteur Français à fait de pire ce qui pourrait apparenter à de l'auto-flagellation n'est en fait qu'un pur problème d'égo.Comme toujours chez Garrel, il n'y a aucune direction d'acteur, notre gentil couple joue atrocement faux mais si on avouera que les dialogues sont aussi consternant de bêtise à l'image d'un scénario enfin si on peut appeler ça un scénario. Après comme Garrel est un vrai de vrai, il n'utilise aucun artifice de mise en scène se contentant de plan fixe ne sachant peut être même pas qu'une caméra peut se déplacer tout en filmant. Et le montage c'est du même niveaux c'est une succession de raccord foireux en tout genre.Alors si même les bobos Cannois n'en n'ont pas voulu, il n'y a que les purs et durs qui le défendront à moins que le tout ne soit une comédie ? Sacré Garrel.",0
"Titre en VO ""Five Fingers"" : l'envie, l'argent, la passion, le désir, le péché. Autant le titre de la version française oriente vers l'épisode historique d'espionnage, "" une Affaire"", autant le titre original traduit mieux l'aspect profondément humain de ce film. Le scénario, où tout le monde croit duper tout le monde et où personne ne gagne à la fin est implacable, brillant et plein de rebondissements, mais loin de se limiter à un simple récit d’espionnage sur fond de Seconde guerre mondiale, le film est remarquable dès lors que ce récit est prétexte à s'intéresser aux rapports humains : rapports de domination, rapports de classe, rapports amoureux, manipulation, soumission. Et cela est d'autant plus fort, que servi par des dialogues à l'humour aiguisé superbement ciselés, et interprété par des acteurs impeccables et tout en finesse, notamment une Danièle Darrieux, peu présente à l'écran, mais à chaque fois avec grâce, élégance et trait d'humour ambigu et ravageur. Excellent.",1
